时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
1310,-0.058,0,-0.057,-41.666,-7.019,-0.041,0,6,60,2,0
1310.5,-0.044,0.025,-0.049,-33.847,-6.858,-0.027,0,6,60,2,0
1311,-0.018,0.031,-0.034,-19.538,-6.26,-0.003,0,6,60,2,0
1311.5,0,0.017,-0.016,-2.459,-5.317,0.024,0,6,60,2,0
1312,-0.001,-0.002,0.003,14.661,-4.041,0.05,0,6,60,2,0
1312.5,-0.018,-0.011,0.02,29.457,-2.469,0.069,0,6,60,2,0
1313,-0.037,0,0.036,40.763,-0.612,0.08,0,6,60,2,0
1313.5,-0.043,0.025,0.048,47.777,1.469,0.082,0,6,60,2,0
1314,-0.028,0.049,0.055,49.711,3.655,0.074,0,6,60,2,0
1314.5,0,0.06,0.058,47.089,5.85,0.057,0,6,60,2,0
1315,0.031,0.054,0.061,43.135,8.066,0.038,0,6,60,2,0
1315.5,0.055,0.032,0.061,38.225,10.109,0.017,0,6,60,2,0
1316,0.062,0,0.06,31.35,11.747,-0.005,0,6,60,2,0
1316.5,0.048,-0.028,0.053,21.803,12.775,-0.028,0,6,60,2,0
1317,0.023,-0.039,0.044,10.495,13.096,-0.051,0,6,60,2,0
1317.5,0,-0.035,0.034,0.434,12.759,-0.069,0,6,60,2,0
1318,-0.011,-0.02,0.022,-9.228,11.616,-0.081,0,6,60,2,0
1318.5,-0.008,-0.005,0.009,-18.191,9.695,-0.087,0,6,60,2,0
1319,0.005,0,-0.005,-25.438,7.096,-0.087,0,6,60,2,0
1319.5,0.016,-0.009,-0.018,-30.82,3.926,-0.08,0,6,60,2,0
1320,0.015,-0.026,-0.029,-33.333,0.409,-0.065,0,6,60,2,0
1320.5,0,-0.041,-0.039,-33.603,-3.297,-0.046,0,6,60,2,0
1321,-0.025,-0.043,-0.047,-31.946,-6.962,-0.023,0,6,60,2,0
1321.5,-0.047,-0.027,-0.052,-27.672,-10.293,0.004,0,6,60,2,0
1322,-0.058,0,-0.056,-22.968,-13.183,0.028,0,6,60,2,0
1322.5,-0.053,0.03,-0.059,-19.702,-15.503,0.047,0,6,60,2,0
1323,-0.032,0.055,-0.062,-18.496,-17.118,0.058,0,6,60,2,0
1323.5,0,0.066,-0.064,-18.305,-17.873,0.063,0,6,60,2,0
1324,0.033,0.057,-0.063,-18.256,-17.701,0.062,0,6,60,2,0
1324.5,0.053,0.03,-0.059,-16.859,-16.546,0.058,0,6,60,2,0
1325,0.052,0,-0.05,-13.195,-14.44,0.054,0,6,60,2,0
1325.5,0.031,-0.018,-0.034,-4.712,-11.333,0.053,0,6,60,2,0
1326,0.006,-0.01,-0.011,8.923,-7.341,0.057,0,6,60,2,0
1326.5,0,0.019,0.018,27.354,-2.587,0.066,0,6,60,2,0
1327,0.026,0.046,0.051,48.237,2.684,0.077,0,6,60,2,0
1327.5,0.075,0.043,0.084,68.07,8.168,0.084,0,6,60,2,0
1328,0.117,0,0.113,84.548,13.609,0.086,0,6,60,2,0
1328.5,0.121,-0.07,0.135,90,18.643,0.077,0,6,60,2,0
1329,0.077,-0.133,0.149,90,23.011,0.057,0,6,60,2,0
1329.5,0,-0.159,0.154,90,26.538,0.03,0,6,60,2,0
1330,-0.079,-0.137,0.153,84.167,29.096,0.001,0,6,60,2,0
1330.5,-0.133,-0.077,0.148,74.54,30.578,-0.025,0,6,60,2,0
1331,-0.145,0,0.14,64.415,30.852,-0.046,0,6,60,2,0
1331.5,-0.116,0.067,0.129,55.63,29.932,-0.058,0,6,60,2,0
1332,-0.061,0.106,0.118,49.514,27.88,-0.058,0,6,60,2,0
1332.5,0,0.11,0.107,45.445,24.746,-0.049,0,6,60,2,0
1333,0.048,0.083,0.093,42.155,20.642,-0.032,0,6,60,2,0
1333.5,0.07,0.041,0.078,40.172,15.858,-0.01,0,6,60,2,0
1334,0.065,0,0.063,38.614,10.622,0.015,0,6,60,2,0
1334.5,0.043,-0.025,0.048,37.193,5.248,0.042,0,6,60,2,0
1335,0.017,-0.029,0.033,35.549,0.033,0.067,0,6,60,2,0
1335.5,0,-0.018,0.018,33.073,-4.757,0.088,0,6,60,2,0
1336,-0.003,-0.005,0.006,31.456,-8.753,0.107,0,6,60,2,0
1336.5,0.003,0.002,-0.004,30.042,-11.802,0.121,0,6,60,2,0
1337,0.01,0,-0.01,28.744,-13.743,0.129,0,6,60,2,0
1337.5,0.013,-0.007,-0.014,26.506,-14.563,0.129,0,6,60,2,0
1338,0.008,-0.014,-0.016,23.31,-14.252,0.122,0,6,60,2,0
1338.5,0,-0.015,-0.014,21.115,-12.773,0.109,0,6,60,2,0
1339,-0.004,-0.007,-0.008,20.984,-10.214,0.095,0,6,60,2,0
1339.5,0.002,0.001,0.002,22.111,-6.809,0.079,0,6,60,2,0
1340,0.014,0,0.014,23.332,-2.831,0.059,0,6,60,2,0
1340.5,0.022,-0.013,0.025,23.426,1.408,0.037,0,6,60,2,0
1341,0.017,-0.03,0.034,20.796,5.549,0.009,0,6,60,2,0
1341.5,0,-0.039,0.038,15.055,9.293,-0.022,0,6,60,2,0
1342,-0.019,-0.032,0.036,4.303,12.23,-0.058,0,6,60,2,0
1342.5,-0.026,-0.015,0.029,-9.082,14.235,-0.095,0,6,60,2,0
1343,-0.021,0,0.02,-22.011,15.218,-0.124,0,6,60,2,0
1343.5,-0.01,0.006,0.011,-31.403,15.177,-0.142,0,6,60,2,0
1344,-0.002,0.004,0.004,-36.117,14.097,-0.145,0,6,60,2,0
1344.5,0,-0.001,-0.001,-35.295,12.085,-0.132,0,6,60,2,0
1345,-0.001,-0.002,-0.002,-28.875,9.311,-0.105,0,6,60,2,0
1345.5,0,0,0,-17.007,6.041,-0.065,0,6,60,2,0
1346,0.005,0,0.005,-2.131,2.482,-0.018,0,6,60,2,0
1346.5,0.008,-0.005,0.009,12.881,-1.13,0.03,0,6,60,2,0
1347,0.007,-0.013,0.014,27.931,-4.395,0.077,0,6,60,2,0
1347.5,0,-0.021,0.02,42.242,-7.022,0.118,0,6,60,2,0
1348,-0.015,-0.025,0.028,55.743,-8.709,0.153,0,6,60,2,0
1348.5,-0.034,-0.019,0.037,67.719,-9.285,0.178,0,6,60,2,0
1349,-0.049,0,0.048,77.253,-8.67,0.193,0,6,60,2,0
1349.5,-0.054,0.031,0.06,85.139,-6.782,0.198,0,6,60,2,0
1350,-0.037,0.064,0.072,89.312,-3.83,0.19,0,6,60,2,0
1350.5,0,0.085,0.082,89.53,0.02,0.169,0,6,60,2,0
1351,0.046,0.08,0.09,85.307,4.464,0.137,0,6,60,2,0
1351.5,0.086,0.05,0.096,78.68,9.289,0.098,0,6,60,2,0
1352,0.106,0,0.103,71.472,14.199,0.058,0,6,60,2,0
1352.5,0.099,-0.057,0.11,66.216,18.958,0.022,0,6,60,2,0
1353,0.061,-0.106,0.119,63.137,23.218,-0.007,0,6,60,2,0
1353.5,0,-0.133,0.128,63.501,26.788,-0.026,0,6,60,2,0
1354,-0.072,-0.125,0.14,68.17,29.518,-0.032,0,6,60,2,0
1354.5,-0.133,-0.077,0.148,72.878,31.052,-0.031,0,6,60,2,0
1355,-0.156,0,0.151,74.893,31.251,-0.028,0,6,60,2,0
1355.5,-0.13,0.075,0.145,71.928,30.017,-0.027,0,6,60,2,0
1356,-0.067,0.117,0.13,63.703,27.411,-0.029,0,6,60,2,0
1356.5,0,0.112,0.108,50.827,23.557,-0.032,0,6,60,2,0
1357,0.042,0.072,0.081,34.829,18.657,-0.036,0,6,60,2,0
1357.5,0.045,0.026,0.051,18.134,12.996,-0.036,0,6,60,2,0
1358,0.021,0,0.02,2.345,6.841,-0.033,0,6,60,2,0
1358.5,-0.008,0.005,-0.009,-11.357,0.486,-0.024,0,6,60,2,0
1359,-0.017,0.03,-0.033,-20.23,-5.644,-0.008,0,6,60,2,0
1359.5,0,0.052,-0.05,-22.72,-11.183,0.018,0,6,60,2,0
1360,0.032,0.055,-0.061,-21.12,-15.955,0.047,0,6,60,2,0
1360.5,0.059,0.034,-0.066,-15.905,-19.654,0.077,0,6,60,2,0
1361,0.069,0,-0.066,-8.964,-22.129,0.103,0,6,60,2,0
1361.5,0.057,-0.033,-0.064,-2.816,-23.311,0.121,0,6,60,2,0
1362,0.031,-0.053,-0.059,1.778,-23.122,0.129,0,6,60,2,0
1362.5,0,-0.057,-0.055,2.311,-21.716,0.122,0,6,60,2,0
1363,-0.027,-0.047,-0.052,-1.874,-19.23,0.101,0,6,60,2,0
1363.5,-0.046,-0.027,-0.052,-10.946,-15.912,0.066,0,6,60,2,0
1364,-0.053,0,-0.051,-21.991,-11.914,0.023,0,6,60,2,0
1364.5,-0.043,0.025,-0.048,-31.594,-7.44,-0.019,0,6,60,2,0
1365,-0.021,0.037,-0.041,-37.159,-2.736,-0.055,0,6,60,2,0
1365.5,0,0.03,-0.029,-37.101,1.937,-0.081,0,6,60,2,0
1366,0.006,0.01,-0.011,-30.41,6.364,-0.092,0,6,60,2,0
1366.5,-0.007,-0.004,0.008,-20.839,10.131,-0.094,0,6,60,2,0
1367,-0.025,0,0.025,-10.635,13.035,-0.091,0,6,60,2,0
1367.5,-0.035,0.02,0.039,-0.756,14.976,-0.083,0,6,60,2,0
1368,-0.025,0.043,0.048,6.694,15.833,-0.073,0,6,60,2,0
1368.5,0,0.053,0.051,10.835,15.612,-0.064,0,6,60,2,0
1369,0.025,0.042,0.047,10.684,14.323,-0.058,0,6,60,2,0
1369.5,0.034,0.02,0.038,7.104,12.115,-0.052,0,6,60,2,0
1370,0.028,0,0.027,3.001,9.265,-0.045,0,6,60,2,0
1370.5,0.013,-0.008,0.015,-0.873,5.934,-0.034,0,6,60,2,0
1371,0.001,-0.002,0.003,-3.756,2.347,-0.02,0,6,60,2,0
1371.5,0,0.011,-0.011,-7.431,-1.414,-0.006,0,6,60,2,0
1372,0.013,0.023,-0.025,-12.907,-5.195,0.004,0,6,60,2,0
1372.5,0.036,0.021,-0.04,-18.598,-8.722,0.012,0,6,60,2,0
1373,0.055,0,-0.053,-23.959,-11.826,0.019,0,6,60,2,0
1373.5,0.058,-0.033,-0.064,-29.061,-14.385,0.023,0,6,60,2,0
1374,0.037,-0.064,-0.071,-31.461,-16.153,0.028,0,6,60,2,0
1374.5,0,-0.076,-0.073,-31.027,-17.073,0.034,0,6,60,2,0
1375,-0.036,-0.063,-0.07,-27.487,-17.068,0.041,0,6,60,2,0
1375.5,-0.055,-0.032,-0.061,-20.674,-16.106,0.048,0,6,60,2,0
1376,-0.051,0,-0.049,-12.379,-14.296,0.054,0,6,60,2,0
1376.5,-0.031,0.018,-0.035,-4.196,-11.758,0.056,0,6,60,2,0
1377,-0.01,0.018,-0.02,2.681,-8.641,0.052,0,6,60,2,0
1377.5,0,0.007,-0.007,7.338,-5.131,0.042,0,6,60,2,0
1378,-0.004,-0.007,0.007,11.851,-1.278,0.029,0,6,60,2,0
1378.5,-0.02,-0.012,0.023,16.929,2.739,0.017,0,6,60,2,0
1379,-0.041,0,0.04,23.714,6.792,0.008,0,6,60,2,0
1379.5,-0.052,0.03,0.059,33.123,10.751,0.004,0,6,60,2,0
1380,-0.04,0.069,0.077,42.879,14.333,0.003,0,6,60,2,0
1380.5,0,0.096,0.093,52.068,17.396,0.004,0,6,60,2,0
1381,0.055,0.094,0.105,58.642,19.733,0.004,0,6,60,2,0
1381.5,0.1,0.057,0.111,60.723,21.178,0,0,6,60,2,0
1382,0.114,0,0.11,58.508,21.694,-0.007,0,6,60,2,0
1382.5,0.093,-0.054,0.104,52.624,21.265,-0.016,0,6,60,2,0
1383,0.048,-0.082,0.092,43.416,19.878,-0.026,0,6,60,2,0
1383.5,0,-0.076,0.073,30.023,17.478,-0.038,0,6,60,2,0
1384,-0.026,-0.045,0.051,14.655,14.23,-0.05,0,6,60,2,0
1384.5,-0.023,-0.014,0.026,-0.849,10.271,-0.057,0,6,60,2,0
1385,-0.003,0,0.003,-13.87,5.853,-0.058,0,6,60,2,0
1385.5,0.017,-0.01,-0.019,-23.851,1.142,-0.051,0,6,60,2,0
1386,0.018,-0.032,-0.035,-28.659,-3.523,-0.035,0,6,60,2,0
1386.5,0,-0.046,-0.044,-25.992,-7.767,-0.007,0,6,60,2,0
1387,-0.024,-0.041,-0.046,-17.48,-11.401,0.029,0,6,60,2,0
1387.5,-0.037,-0.021,-0.041,-4.17,-14.148,0.069,0,6,60,2,0
1388,-0.033,0,-0.032,10.587,-15.906,0.106,0,6,60,2,0
1388.5,-0.018,0.011,-0.02,25.093,-16.501,0.137,0,6,60,2,0
1389,-0.004,0.008,-0.009,36.474,-15.944,0.156,0,6,60,2,0
1389.5,0,-0.002,0.002,42.746,-14.284,0.158,0,6,60,2,0
1390,-0.004,-0.007,0.008,42.036,-11.704,0.143,0,6,60,2,0
1390.5,-0.008,-0.005,0.009,34.07,-8.417,0.11,0,6,60,2,0
1391,-0.008,0,0.008,21.569,-4.583,0.066,0,6,60,2,0
1391.5,-0.004,0.003,0.005,6.757,-0.488,0.015,0,6,60,2,0
1392,-0.001,0.002,0.003,-7.611,3.604,-0.034,0,6,60,2,0
1392.5,0,0.002,0.002,-18.963,7.428,-0.076,0,6,60,2,0
1393,0.003,0.005,0.005,-25.106,10.765,-0.106,0,6,60,2,0
1393.5,0.01,0.006,0.011,-26.399,13.336,-0.122,0,6,60,2,0
1394,0.017,0,0.017,-24.693,14.898,-0.128,0,6,60,2,0
1394.5,0.021,-0.012,0.024,-18.771,15.5,-0.12,0,6,60,2,0
1395,0.015,-0.027,0.03,-10.558,15.064,-0.102,0,6,60,2,0
1395.5,0,-0.036,0.035,-0.973,13.704,-0.076,0,6,60,2,0
1396,-0.019,-0.034,0.038,8.039,11.509,-0.047,0,6,60,2,0
1396.5,-0.033,-0.019,0.037,15.258,8.669,-0.018,0,6,60,2,0
1397,-0.033,0,0.031,19.045,5.347,0.007,0,6,60,2,0
1397.5,-0.019,0.011,0.022,18.758,1.761,0.026,0,6,60,2,0
1398,-0.005,0.008,0.009,14.909,-1.846,0.038,0,6,60,2,0
1398.5,0,-0.005,-0.004,10.031,-5.153,0.047,0,6,60,2,0
1399,-0.008,-0.014,-0.016,5.545,-7.955,0.054,0,6,60,2,0
1399.5,-0.021,-0.012,-0.024,2.87,-10.055,0.06,0,6,60,2,0
1400,-0.03,0,-0.029,1.527,-11.404,0.065,0,6,60,2,0
1400.5,-0.027,0.016,-0.031,0.999,-11.967,0.067,0,6,60,2,0
1401,-0.016,0.027,-0.03,0.548,-11.774,0.065,0,6,60,2,0
1401.5,0,0.029,-0.028,0.604,-10.821,0.06,0,6,60,2,0
1402,0.013,0.023,-0.026,-1.164,-9.337,0.049,0,6,60,2,0
1402.5,0.022,0.012,-0.024,-4.979,-7.432,0.031,0,6,60,2,0
1403,0.025,0,-0.024,-11.376,-5.322,0.007,0,6,60,2,0
1403.5,0.023,-0.013,-0.026,-19.243,-3.138,-0.019,0,6,60,2,0
1404,0.014,-0.025,-0.028,-27.552,-1.057,-0.046,0,6,60,2,0
1404.5,0,-0.03,-0.029,-34.267,0.83,-0.069,0,6,60,2,0
1405,-0.014,-0.024,-0.027,-36.638,2.496,-0.083,0,6,60,2,0
1405.5,-0.018,-0.01,-0.02,-32.701,3.934,-0.083,0,6,60,2,0
1406,-0.009,0,-0.009,-24.237,4.998,-0.073,0,6,60,2,0
1406.5,0.002,-0.001,0.003,-13.392,5.624,-0.056,0,6,60,2,0
1407,0.006,-0.011,0.012,-3.121,5.739,-0.037,0,6,60,2,0
1407.5,0,-0.02,0.02,5.908,5.436,-0.018,0,6,60,2,0
1408,-0.012,-0.022,0.024,12.636,4.766,-0.002,0,6,60,2,0
1408.5,-0.023,-0.013,0.025,16.672,3.826,0.011,0,6,60,2,0
1409,-0.024,0,0.023,17.552,2.685,0.019,0,6,60,2,0
1409.5,-0.016,0.009,0.018,15.126,1.41,0.021,0,6,60,2,0
1410,-0.006,0.01,0.011,11.316,0.166,0.02,0,6,60,2,0
1410.5,0,0.005,0.005,8.305,-0.901,0.021,0,6,60,2,0
1411,0.001,0.001,0.001,6.394,-1.756,0.022,0,6,60,2,0
1411.5,-0.001,-0.001,-0.001,5.395,-2.377,0.023,0,6,60,2,0
1412,-0.004,0,-0.004,3.626,-2.841,0.022,0,6,60,2,0
1412.5,-0.006,0.003,-0.006,1.993,-3.069,0.02,0,6,60,2,0
1413,-0.004,0.007,-0.008,0.374,-3.091,0.018,0,6,60,2,0
1413.5,0,0.009,-0.009,-1.26,-2.924,0.014,0,6,60,2,0
1414,0.004,0.007,-0.008,-1.312,-2.501,0.011,0,6,60,2,0
1414.5,0.003,0.002,-0.004,1.286,-1.799,0.012,0,6,60,2,0
1415,-0.001,0,0.001,3.583,-1.021,0.012,0,6,60,2,0
1415.5,-0.002,0.001,0.002,3.43,-0.295,0.008,0,6,60,2,0
1416,0,0,0,-1.039,0.223,-0.003,0,6,60,2,0
1416.5,0,-0.008,-0.007,-9.428,0.486,-0.02,0,6,60,2,0
1417,-0.009,-0.015,-0.017,-20.095,0.473,-0.041,0,6,60,2,0
1417.5,-0.027,-0.015,-0.03,-32.95,0.063,-0.063,0,6,60,2,0
1418,-0.046,0,-0.044,-46.121,-0.731,-0.083,0,6,60,2,0
1418.5,-0.05,0.029,-0.056,-55.849,-1.775,-0.096,0,6,60,2,0
1419,-0.032,0.055,-0.062,-59.176,-2.939,-0.096,0,6,60,2,0
1419.5,0,0.061,-0.059,-53.147,-3.996,-0.079,0,6,60,2,0
1420,0.025,0.043,-0.048,-38.881,-4.883,-0.047,0,6,60,2,0
1420.5,0.03,0.017,-0.033,-20.412,-5.602,-0.008,0,6,60,2,0
1421,0.018,0,-0.018,-1.719,-6.115,0.03,0,6,60,2,0
1421.5,0.003,-0.001,-0.003,14.983,-6.305,0.063,0,6,60,2,0
1422,-0.004,0.007,0.008,26.764,-6.171,0.084,0,6,60,2,0
1422.5,0,0.015,0.014,32.101,-5.691,0.092,0,6,60,2,0
1423,0.008,0.014,0.015,30.823,-4.872,0.085,0,6,60,2,0
1423.5,0.011,0.006,0.012,24.254,-3.73,0.066,0,6,60,2,0
1424,0.006,0,0.006,13.347,-2.384,0.038,0,6,60,2,0
1424.5,-0.001,0.001,-0.001,1.34,-0.856,0.007,0,6,60,2,0
1425,-0.003,0.005,-0.005,-7.962,0.83,-0.02,0,6,60,2,0
1425.5,0,0.006,-0.006,-13.464,2.516,-0.039,0,6,60,2,0
1426,0.002,0.003,-0.003,-14.98,4.064,-0.05,0,6,60,2,0
1426.5,-0.003,-0.002,0.004,-11.625,5.435,-0.052,0,6,60,2,0
1427,-0.012,0,0.012,-5.47,6.462,-0.045,0,6,60,2,0
1427.5,-0.017,0.01,0.019,0.45,7,-0.037,0,6,60,2,0
1428,-0.012,0.021,0.023,5.023,7.045,-0.029,0,6,60,2,0
1428.5,0,0.026,0.025,8.389,6.659,-0.02,0,6,60,2,0
1429,0.012,0.021,0.023,8.6,5.784,-0.015,0,6,60,2,0
1429.5,0.016,0.009,0.018,6.221,4.532,-0.013,0,6,60,2,0
1430,0.011,0,0.011,3.158,3.061,-0.011,0,6,60,2,0
1430.5,0.004,-0.002,0.004,0.31,1.47,-0.007,0,6,60,2,0
1431,0,0,0,0.259,-0.012,0.001,0,6,60,2,0
1431.5,0,0.001,-0.001,2.411,-1.351,0.012,0,6,60,2,0
1432,0,0.001,-0.001,6.045,-2.466,0.025,0,6,60,2,0
1432.5,0.001,0,-0.001,8.934,-3.387,0.035,0,6,60,2,0
1433,-0.001,0,0.001,12.235,-3.936,0.045,0,6,60,2,0
1433.5,-0.003,0.002,0.003,15.554,-4.098,0.052,0,6,60,2,0
1434,-0.004,0.006,0.007,18.637,-3.842,0.056,0,6,60,2,0
1434.5,0,0.011,0.011,20.727,-3.21,0.057,0,6,60,2,0
1435,0.006,0.011,0.012,19.74,-2.353,0.05,0,6,60,2,0
1435.5,0.011,0.006,0.012,16.878,-1.255,0.039,0,6,60,2,0
1436,0.013,0,0.012,13.294,0.027,0.025,0,6,60,2,0
1436.5,0.011,-0.007,0.013,9.76,1.411,0.011,0,6,60,2,0
1437,0.007,-0.012,0.014,6.928,2.806,-0.002,0,6,60,2,0
1437.5,0,-0.017,0.017,6.09,4.175,-0.011,0,6,60,2,0
1438,-0.011,-0.019,0.022,7.955,5.463,-0.015,0,6,60,2,0
1438.5,-0.025,-0.014,0.027,11.222,6.538,-0.014,0,6,60,2,0
1439,-0.036,0,0.035,16.647,7.439,-0.009,0,6,60,2,0
1439.5,-0.038,0.022,0.043,23.641,8.128,0.001,0,6,60,2,0
1440,-0.026,0.045,0.051,30.839,8.572,0.012,0,6,60,2,0
1440.5,0,0.058,0.056,36.098,8.702,0.021,0,6,60,2,0
1441,0.03,0.052,0.059,39.371,8.582,0.028,0,6,60,2,0
1441.5,0.051,0.029,0.057,38.544,8.113,0.029,0,6,60,2,0
1442,0.054,0,0.052,35.756,7.468,0.027,0,6,60,2,0
1442.5,0.044,-0.025,0.049,33.748,6.794,0.027,0,6,60,2,0
1443,0.023,-0.04,0.044,31.061,6.002,0.026,0,6,60,2,0
1443.5,0,-0.039,0.038,26.947,5.09,0.023,0,6,60,2,0
1444,-0.016,-0.027,0.031,21.65,4.086,0.019,0,6,60,2,0
1444.5,-0.02,-0.012,0.022,15.794,3.031,0.013,0,6,60,2,0
1445,-0.014,0,0.013,9.241,1.913,0.007,0,6,60,2,0
1445.5,-0.005,0.003,0.006,3.819,0.851,0.003,0,6,60,2,0
1446,0.001,-0.002,-0.002,-1.765,-0.246,-0.002,0,6,60,2,0
1446.5,0,-0.012,-0.012,-8.867,-1.432,-0.009,0,6,60,2,0
1447,-0.012,-0.02,-0.022,-16.906,-2.663,-0.017,0,6,60,2,0
1447.5,-0.028,-0.016,-0.032,-23.591,-3.818,-0.024,0,6,60,2,0
1448,-0.04,0,-0.039,-28.32,-4.874,-0.027,0,6,60,2,0
1448.5,-0.039,0.022,-0.043,-30.463,-5.771,-0.026,0,6,60,2,0
1449,-0.022,0.039,-0.043,-28.844,-6.405,-0.02,0,6,60,2,0
1449.5,0,0.043,-0.041,-25.368,-6.84,-0.011,0,6,60,2,0
1450,0.019,0.034,-0.037,-20.747,-7.03,-0.001,0,6,60,2,0
1450.5,0.029,0.017,-0.032,-15.545,-6.953,0.008,0,6,60,2,0
1451,0.029,0,-0.028,-11.556,-6.669,0.014,0,6,60,2,0
1451.5,0.022,-0.013,-0.024,-9.085,-6.164,0.016,0,6,60,2,0
1452,0.011,-0.02,-0.022,-8.237,-5.462,0.014,0,6,60,2,0
1452.5,0,-0.02,-0.019,-7.746,-4.528,0.01,0,6,60,2,0
1453,-0.008,-0.014,-0.016,-7.448,-3.426,0.005,0,6,60,2,0
1453.5,-0.01,-0.006,-0.011,-6.356,-2.161,0,0,6,60,2,0
1454,-0.004,0,-0.004,-2.052,-0.661,0,0,6,60,2,0
1454.5,0.008,-0.005,0.009,6.753,1.089,0.007,0,6,60,2,0
1455,0.012,-0.021,0.024,17.66,2.926,0.017,0,6,60,2,0
1455.5,0,-0.039,0.038,27.696,4.699,0.027,0,6,60,2,0
1456,-0.025,-0.044,0.049,35.239,6.323,0.032,0,6,60,2,0
1456.5,-0.05,-0.029,0.056,38.78,7.687,0.032,0,6,60,2,0
1457,-0.06,0,0.058,37.921,8.724,0.024,0,6,60,2,0
1457.5,-0.048,0.028,0.054,31.87,9.302,0.01,0,6,60,2,0
1458,-0.023,0.04,0.044,21.68,9.388,-0.01,0,6,60,2,0
1458.5,0,0.035,0.034,10.665,9.059,-0.029,0,6,60,2,0
1459,0.011,0.02,0.022,0.126,8.276,-0.045,0,6,60,2,0
1459.5,0.01,0.006,0.011,-8.375,7.083,-0.054,0,6,60,2,0
1460,0.001,0,0.001,-14.411,5.493,-0.057,0,6,60,2,0
1460.5,-0.006,0.003,-0.007,-17.678,3.579,-0.053,0,6,60,2,0
1461,-0.006,0.01,-0.011,-16.806,1.525,-0.04,0,6,60,2,0
1461.5,0,0.015,-0.014,-13.568,-0.64,-0.022,0,6,60,2,0
1462,0.009,0.016,-0.018,-11.045,-2.904,-0.005,0,6,60,2,0
1462.5,0.02,0.012,-0.023,-10.1,-5.13,0.009,0,6,60,2,0
1463,0.03,0,-0.029,-10.989,-7.19,0.018,0,6,60,2,0
1463.5,0.033,-0.019,-0.037,-14.53,-9.026,0.022,0,6,60,2,0
1464,0.023,-0.041,-0.045,-19.529,-10.492,0.02,0,6,60,2,0
1464.5,0,-0.057,-0.055,-26.82,-11.633,0.013,0,6,60,2,0
1465,-0.033,-0.058,-0.065,-35.262,-12.382,0.001,0,6,60,2,0
1465.5,-0.065,-0.038,-0.073,-42.89,-12.688,-0.012,0,6,60,2,0
1466,-0.08,0,-0.077,-48.441,-12.557,-0.023,0,6,60,2,0
1466.5,-0.068,0.039,-0.076,-49.249,-11.898,-0.028,0,6,60,2,0
1467,-0.036,0.063,-0.07,-45.86,-10.817,-0.028,0,6,60,2,0
1467.5,0,0.062,-0.06,-38.665,-9.348,-0.022,0,6,60,2,0
1468,0.024,0.042,-0.047,-29.723,-7.632,-0.015,0,6,60,2,0
1468.5,0.032,0.018,-0.035,-21.898,-5.836,-0.01,0,6,60,2,0
1469,0.028,0,-0.027,-17.604,-4.121,-0.011,0,6,60,2,0
1469.5,0.021,-0.012,-0.024,-18.425,-2.64,-0.02,0,6,60,2,0
1470,0.012,-0.021,-0.024,-21.884,-1.34,-0.034,0,6,60,2,0
1470.5,0,-0.025,-0.024,-25.806,-0.238,-0.047,0,6,60,2,0
1471,-0.013,-0.022,-0.025,-29.202,0.606,-0.058,0,6,60,2,0
1471.5,-0.024,-0.014,-0.027,-32.296,1.091,-0.067,0,6,60,2,0
1472,-0.027,0,-0.026,-32.238,1.348,-0.068,0,6,60,2,0
1472.5,-0.019,0.011,-0.021,-27.245,1.456,-0.059,0,6,60,2,0
1473,-0.007,0.012,-0.013,-18.232,1.414,-0.042,0,6,60,2,0
1473.5,0,0.003,-0.003,-7.207,1.225,-0.02,0,6,60,2,0
1474,-0.003,-0.005,0.006,4.023,0.93,0.003,0,6,60,2,0
1474.5,-0.012,-0.007,0.014,13.555,0.564,0.023,0,6,60,2,0
1475,-0.019,0,0.019,20.071,0.178,0.037,0,6,60,2,0
1475.5,-0.018,0.011,0.021,23.085,-0.169,0.045,0,6,60,2,0
1476,-0.01,0.018,0.02,23.153,-0.401,0.046,0,6,60,2,0
1476.5,0,0.018,0.017,20.564,-0.504,0.042,0,6,60,2,0
1477,0.008,0.014,0.016,18.026,-0.345,0.036,0,6,60,2,0
1477.5,0.012,0.007,0.013,14.738,-0.046,0.028,0,6,60,2,0
1478,0.011,0,0.011,10.87,0.364,0.019,0,6,60,2,0
1478.5,0.007,-0.004,0.008,6.003,0.781,0.007,0,6,60,2,0
1479,0.001,-0.002,0.003,-0.15,1.114,-0.006,0,6,60,2,0
1479.5,0,0.004,-0.004,-8.081,1.247,-0.022,0,6,60,2,0
1480,0.007,0.013,-0.014,-18.566,1.044,-0.041,0,6,60,2,0
1480.5,0.022,0.013,-0.025,-29.117,0.569,-0.058,0,6,60,2,0
1481,0.034,0,-0.033,-35.968,-0.047,-0.068,0,6,60,2,0
1481.5,0.036,-0.021,-0.04,-40.686,-0.95,-0.072,0,6,60,2,0
1482,0.022,-0.039,-0.043,-41.685,-1.993,-0.068,0,6,60,2,0
1482.5,0,-0.046,-0.045,-39.759,-3.181,-0.058,0,6,60,2,0
1483,-0.023,-0.04,-0.044,-35.866,-4.448,-0.044,0,6,60,2,0
1483.5,-0.038,-0.022,-0.043,-30.332,-5.682,-0.026,0,6,60,2,0
