3ji,4ji,5ji,,,
0.202682995,1.403865075,2.201554396,,,
0.204858274,1.301889577,2.33014082,,,
0.204649439,1.191041814,2.447393876,,,
0.201945438,1.072190258,2.552780609,,,
0.196670041,0.946262632,2.645833057,,,
0.18878432,0.814238081,2.726150639,,,
0.178288354,0.677138935,2.793402148,,,
0.165222133,0.536022139,2.847327298,,,
0.14966565,0.391970425,2.887737864,,,
0.131738199,0.246083311,2.914518365,,,
0.111596906,0.099467993,2.927626325,,,
0.08943454,-0.046769761,2.927092081,,,
0.065476684,-0.191534671,2.913018169,,,
0.039978314,-0.333750843,2.885578271,,,
0.013219904,-0.47237045,2.845015751,,,
-0.01449687,-0.606382117,2.791641777,,,
-0.042853721,-0.734818924,2.725833053,,,
-0.071520536,-0.85676598,2.648029173,,,
-0.100160266,-0.97136748,2.558729621,,,
-0.128433806,-1.077833211,2.458490436,,,
-0.156004798,-1.175444431,2.34792056,,,
-0.182544269,-1.263559095,2.227677905,,,
-0.207735016,-1.341616364,2.098465168,,,
-0.231275702,-1.409140387,1.9610254,,,
-0.252884593,-1.465743312,1.816137393,,,
-0.272302904,-1.511127518,1.664610889,,,
-0.289297719,-1.545087049,1.507281656,,,
-0.303664479,-1.567508246,1.34500646,,,
-0.315229013,-1.578369585,1.17865797,,,
-0.32384913,-1.577740731,1.00911962,,,
-0.329415765,-1.565780816,0.837280469,,,
-0.331853702,-1.542735981,0.664030098,,,
-0.331121895,-1.508936202,0.490253554,,,
-0.327213404,-1.464791436,0.316826399,,,
-0.320154971,-1.41078714,0.14460987,,,
-0.310006271,-1.34747921,-0.025553794,,,
-0.296858855,-1.275488374,-0.192845861,,,
-0.280834811,-1.195494132,-0.356475398,,,
-0.262085172,-1.108228271,-0.515683338,,,
-0.240788084,-1.014468031,-0.669746287,,,
-0.217146762,-0.915029001,-0.817980068,,,
-0.191387239,-0.81075779,-0.959742962,,,
-0.163755939,-0.702524558,-1.094438647,,,
-0.13451707,-0.591215473,-1.221518812,,,
-0.103949863,-0.477725154,-1.340485439,,,
-0.072345667,-0.362949188,-1.450892739,,,
-0.040004906,-0.247776757,-1.552348743,,,
-0.007233926,-0.133083469,-1.644516538,,,
0.025658253,-0.019724434,-1.727115147,,,
0.058363266,0.091472353,-1.799920057,,,
0.090576772,0.199712268,-1.862763393,,,
0.122001849,0.304239896,-1.915533755,,,
0.152352363,0.404344427,-1.958175705,,,
0.181356279,0.49936455,-1.990688942,,,
0.208758876,0.588692826,-2.013127149,,,
0.234325794,0.6717795,-2.025596549,,,
0.257845894,0.748135749,-2.028254167,,,
0.279133847,0.817336318,-2.021305836,,,
0.298032415,0.879021579,-2.00500394,,,
0.314414365,0.932898955,-1.979644942,,,
0.328183965,0.978743765,-1.945566693,,,
0.339278018,1.01639945,-1.903145567,,,
0.347666385,1.045777226,-1.852793428,,,
0.353351978,1.066855163,-1.794954456,,,
0.356370182,1.079676722,-1.730101868,,,
0.35678771,1.084348772,-1.65873454,,,
0.354700875,1.081039123,-1.581373566,,,
0.350233309,1.069973603,-1.498558781,,,
0.343533133,1.051432729,-1.410845252,,,
0.334769639,1.025748003,-1.318799793,,,
0.324129529,0.993297876,-1.222997488,,,
0.311812773,0.954503439,-1.124018278,,,
0.298028177,0.909823869,-1.02244361,,,
0.282988743,0.859751694,-0.918853177,,,
0.266906928,0.804807912,-0.813821768,,,
0.249989902,0.745537023,-0.707916239,,,
0.232434918,0.68250201,-0.601692625,,,
0.214424917,0.616279323,-0.495693411,,,
0.196124464,0.54745391,-0.390444962,,,
0.177676138,0.476614329,-0.286455137,,,
0.159197474,0.404347993,-0.184211086,,,
0.140778543,0.331236575,-0.084177243,,,
0.122480255,0.257851614,0.013206479,,,
0.104333458,0.18475035,0.107526296,,,
0.086338856,0.112471818,0.198395942,,,
0.068467804,0.041533225,0.285457864,,,
0.050663964,-0.027573375,0.368384196,,,
0.032845816,-0.094384079,0.446877541,,,
0.014910001,-0.158465806,0.520671543,,,
-0.003264588,-0.219418624,0.589531264,,,
-0.021812021,-0.276877725,0.653253373,,,
-0.040873958,-0.330515057,0.711666151,,,
-0.06059381,-0.380040598,0.764629321,,,
-0.081110553,-0.425203294,0.812033709,,,
-0.102552348,-0.465791657,0.853800757,,,
-0.125030113,-0.501634031,0.889881888,,,
-0.148631217,-0.532598552,0.920257732,,,
-0.173413435,-0.558592805,0.944937241,,,
-0.199399355,-0.5795632,0.963956685,,,
-0.226571367,-0.595494088,0.977378556,,,
-0.254867387,-0.606406633,0.985290386,,,
-0.284177452,-0.61235746,0.987803489,,,
-0.314341306,-0.613437111,0.985051648,,,
-0.345147066,-0.60976832,0.977189743,,,
-0.376331048,-0.601504137,0.964392354,,,
-0.407578813,-0.58882592,0.946852327,,,
-0.438527452,-0.571941218,0.924779325,,,
-0.468769111,-0.551081572,0.898398376,,,
-0.497855742,-0.526500243,0.867948419,,,
-0.525305008,-0.498469903,0.83368086,,,
-0.550607282,-0.46728029,0.795858151,,,
-0.573233627,-0.433235861,0.754752384,,,
-0.592644628,-0.396653443,0.710643924,,,
-0.608299944,-0.357859918,0.663820069,,,
-0.619668391,-0.317189923,0.614573755,,,
-0.626238406,-0.274983615,0.563202297,,,
-0.627528671,-0.231584473,0.510006182,,,
-0.62309873,-0.187337178,0.455287895,,,
-0.612559365,-0.142585548,0.399350809,,,
-0.595582561,-0.097670563,0.342498102,,,
-0.571910834,-0.052928454,0.285031736,,,
-0.541365755,-0.008688886,0.227251472,,,
-0.503855473,0.034726781,0.169453927,,,
-0.459381086,0.077007148,0.111931679,,,
-0.408041707,0.117852344,0.054972402,,,
-0.350038096,0.156975511,-0.001141959,,,
-0.285674762,0.194104209,-0.056135983,,,
-0.21536045,0.228981729,-0.109741537,,,
-0.139606956,0.261368336,-0.161698518,,,
-0.059026252,0.29104242,-0.211755567,,,
0.025674086,0.317801582,-0.259670771,,,
0.11369712,0.341463624,-0.305212337,,,
0.204164397,0.361867473,-0.348159265,,,
0.296125341,0.378874021,-0.388302,,,
0.388568058,0.392366878,-0.425443074,,,
0.480431444,0.402253054,-0.459397747,,,
0.57061844,0.408463543,-0.489994625,,,
0.658010253,0.410953829,-0.517076289,,,
0.741481367,0.409704288,-0.540499896,,,
0.819915132,0.404720502,-0.560137785,,,
0.892219714,0.396033459,-0.575878063,,,
0.957344182,0.383699656,-0.587625183,,,
1.014294498,0.367801074,-0.595300499,,,
1.06214917,0.34844504,-0.598842806,,,
1.100074334,0.325763952,-0.598208855,,,
1.127338026,0.299914871,-0.593373832,,,
1.143323415,0.271078972,-0.584331815,,,
1.147540775,0.239460844,-0.571096176,,,
1.139637983,0.205287634,-0.553699947,,,
1.119409358,0.168808029,-0.532196127,,,
1.086802647,0.130291083,-0.506657936,,,
1.04192402,0.090024865,-0.477178993,,,
0.985040922,0.048314949,-0.443873427,,,
0.916582691,0.005482731,-0.406875908,,,
0.837138859,-0.038136424,-0.366341584,,,
0.747455081,-0.082195191,-0.32244593,,,
0.648426691,-0.126336457,-0.275384498,,,
0.541089896,-0.170195641,-0.225372551,,,
0.426610666,-0.213403157,-0.172644599,,,
0.306271422,-0.255587005,-0.117453807,,,
0.181455634,-0.296375477,-0.060071291,,,
0.053630521,-0.335399965,-0.000785282,,,
-0.075671971,-0.372297844,0.060099824,,,
-0.20487565,-0.406715422,0.122264557,,,
-0.332381763,-0.43831093,0.185375579,,,
-0.45659158,-0.466757519,0.249087026,,,
-0.575929549,-0.491746254,0.313041968,,,
-0.68886667,-0.512989072,0.376873998,,,
-0.793943726,-0.530221665,0.440208931,,,
-0.88979399,-0.543206282,0.502666618,,,
-0.97516502,-0.551734399,0.563862866,,,
-1.048939161,-0.55562924,0.623411453,,,
-1.110152371,-0.554748115,0.680926231,,,
-1.158011016,-0.548984549,0.736023308,,,
-1.191906282,-0.538270166,0.788323292,,,
-1.211425903,-0.522576314,0.837453588,,,
-1.216362913,-0.501915393,0.883050741,,,
-1.206721208,-0.476341869,0.92476279,,,
-1.182717718,-0.445952952,0.962251646,,,
-1.144781073,-0.410888915,0.995195448,,,
-1.093546678,-0.371333045,1.02329091,,,
-1.02984822,-0.327511207,1.04625561,,,
-0.954705637,-0.279691017,1.063830236,,,
-0.869309706,-0.228180609,1.075780739,,,
-0.775003437,-0.173327012,1.081900406,,,
-0.673260543,-0.115514115,1.08201181,,,
-0.565661318,-0.055160253,1.075968632,,,
-0.453866314,0.007284599,1.063657337,,,
-0.339588262,0.071341989,1.044998682,,,
-0.224562736,0.136508506,1.01994905,,,
-0.110518083,0.202259618,0.988501581,,,
0.000854803,0.268053801,0.9506871,,,
0.107932308,0.333336939,0.90657482,,,
0.209186912,0.397546946,0.856272812,,,
0.303214431,0.460118589,0.799928229,,,
0.388759107,0.520488444,0.737727285,,,
0.464736023,0.578099968,0.669894969,,,
0.530250359,0.632408628,0.596694495,,,
0.584613032,0.682887029,0.518426491,,,
0.627352374,0.729030013,0.435427918,,,
0.65822155,0.770359659,0.348070717,,,
0.677201486,0.806430141,0.256760203,,,
0.684499224,0.836832397,0.161933191,,,
0.680541654,0.861198544,0.064055874,,,
0.665964704,0.879206011,-0.036378535,,,
0.641598184,0.890581325,-0.138852403,,,
0.60844653,0.895103513,-0.242826484,,,
0.567665838,0.892607081,-0.34774293,,,
0.520537644,0.882984527,-0.453028491,,,
0.46843997,0.866188354,-0.558097873,,,
0.412816269,0.842232553,-0.662357249,,,
0.355142911,0.811193541,-0.765207879,,,
0.296895924,0.773210511,-0.866049848,,,
0.239517737,0.728485213,-0.964285858,,,
0.184384647,0.677281119,-1.059325079,,,
0.132775775,0.619922005,-1.150587024,,,
0.085844217,0.556789932,-1.237505403,,,
0.044591065,0.488322636,-1.319531963,,,
0.009842929,0.415010362,-1.396140245,,,
-0.017766496,0.337392136,-1.466829268,,,
-0.037810357,0.256051529,-1.531127083,,,
-0.050077694,0.17161193,-1.588594185,,,
-0.054577366,0.084731372,-1.638826753,,,
-0.05153671,-0.003903034,-1.681459691,,,
-0.041394918,-0.093581028,-1.716169438,,,
-0.024791242,-0.183575419,-1.742676547,,,
-0.002548262,-0.273148547,-1.760747973,,,
0.02434944,-0.361558921,-1.770199089,,,
0.054780714,-0.44806797,-1.770895383,,,
0.087516833,-0.531946849,-1.762753833,,,
0.121253356,-0.612483221,-1.745743949,,,
0.154644141,-0.688987949,-1.719888448,,,
0.186336687,-0.760801644,-1.685263591,,,
0.21500797,-0.827300976,-1.641999132,,,
0.239399902,-0.887904715,-1.590277914,,,
0.25835354,-0.942079402,-1.530335077,,,
0.270841193,-0.989344621,-1.46245691,,,
0.275995625,-1.029277799,-1.386979329,,,
0.273135588,-1.061518478,-1.304285996,,,
0.261787026,-1.085772026,-1.214806097,,,
0.24169937,-1.101812728,-1.119011776,,,
0.212856458,-1.109486235,-1.017415257,,,
0.175481758,-1.108711324,-0.910565656,,,
0.130037665,-1.099480971,-0.799045522,,,
0.077218844,-1.081862686,-0.683467113,,,
0.017939669,-1.055998138,-0.564468444,,,
-0.046683981,-1.022102044,-0.442709128,,,
-0.115358221,-0.980460331,-0.318866041,,,
-0.186639453,-0.931427599,-0.193628846,,,
-0.258966798,-0.875423895,-0.067695399,,,
-0.330697972,-0.812930823,0.05823292,,,
-0.400147748,-0.744487041,0.183455922,,,
-0.465628116,-0.670683173,0.307279336,,,
-0.525489189,-0.592156198,0.429019507,,,
-0.578159869,-0.50958336,0.548008035,,,
-0.622187289,-0.423675668,0.66359632,,,
-0.656274064,-0.335171048,0.775159973,,,
-0.679312415,-0.244827217,0.882103062,,,
-0.690414327,-0.153414351,0.983862168,,,
-0.688936936,-0.061707624,1.079910197,,,
-0.674502513,0.029520303,1.169759948,,,
-0.647012472,0.119506765,1.252967384,,,
-0.606655024,0.20750648,1.329134589,,,
-0.553906196,0.292798745,1.397912396,,,
-0.489524147,0.374694371,1.459002641,,,
-0.414536818,0.452542298,1.512160053,,,
-0.330223155,0.525735793,1.55719374,,,
-0.23808828,0.593718187,1.593968277,,,
-0.139833141,0.655988078,1.622404364,,,
-0.037319297,0.71210395,1.642479077,,,
0.067470365,0.76168815,1.654225678,,,
0.172474106,0.804430186,1.657733011,,,
0.275596018,0.840089317,1.653144463,,,
0.374751903,0.868496383,1.640656517,,,
0.467915272,0.889554888,1.6205169,,,
0.553162399,0.903241292,1.593022331,,,
0.628715372,0.909604533,1.558515903,,,
0.692982136,0.908764771,1.517384104,,,
0.74459257,0.900911368,1.470053502,,,
0.782429765,0.886300137,1.416987133,,,
0.805655741,0.865249879,1.358680597,,,
0.813731003,0.838138248,1.295657919,,,
0.806427459,0.805396997,1.22846718,,,
0.783834394,0.767506654,1.157675979,,,
0.746357351,0.724990682,1.083866742,,,
0.694709929,0.678409199,1.007631927,,,
0.629898702,0.628352322,0.929569159,,,
0.55320158,0.57543321,0.850276336,,,
0.466140147,0.52028089,0.770346746,,,
0.370446592,0.463532936,0.690364232,,,
0.268026019,0.405828101,0.610898451,,,
0.16091501,0.34779897,0.532500258,,,
0.0512374,0.290064728,0.455697258,,,
-0.058841706,0.233224119,0.380989566,,,
-0.167162604,0.177848682,0.308845802,,,
-0.271617301,0.124476346,0.239699366,,,
-0.370194364,0.07360544,0.173945013,,,
-0.461021325,0.025689212,0.111935764,,,
-0.542403661,-0.018869099,0.053980182,,,
-0.612859489,-0.059720565,0.000340033,,,
-0.671149207,-0.09657421,-0.048771654,,,
-0.716299457,-0.12919993,-0.09319209,,,
-0.747620891,-0.157430673,-0.132809803,,,
-0.764719411,-0.181163835,-0.16756526,,,
-0.767500681,-0.200361871,-0.197451034,,,
-0.75616789,-0.215052104,-0.222511513,,,
-0.731212885,-0.225325731,-0.242842151,,,
-0.693400979,-0.231336038,-0.258588264,,,
-0.643749842,-0.23329585,-0.269943385,,,
-0.583503066,-0.231474232,-0.277147176,,,
-0.514099077,-0.226192487,-0.280482933,,,
-0.43713619,-0.217819493,-0.280274688,,,
-0.354334668,-0.206766437,-0.276883929,,,
-0.267496721,-0.193480999,-0.270705984,,,
-0.178465411,-0.178441061,-0.262166069,,,
-0.089083428,-0.162148015,-0.25171506,,,
-0.001152704,-0.145119737,-0.239825001,,,
0.083604202,-0.12788333,-0.226984403,,,
0.163580093,-0.110967706,-0.213693357,,,
0.237315692,-0.094896102,-0.200458516,,,
0.30352809,-0.080178619,-0.187787976,,,
0.361134495,-0.067304884,-0.176186109,,,
0.409270827,-0.056736903,-0.166148386,,,
0.447304839,-0.048902221,-0.158156239,,,
0.474843576,-0.044187451,-0.152671997,,,
0.491735133,-0.04293227,-0.150133957,,,
0.498064809,-0.045423946,-0.150951612,,,
0.494145885,-0.05189248,-0.1555011,,,
0.480505385,-0.062506416,-0.164120898,,,
0.457865289,-0.077369387,-0.177107808,,,
0.427119776,-0.096517436,-0.194713272,,,
0.38930914,-0.119917161,-0.217140049,,,
0.345591109,-0.147464715,-0.244539284,,,
0.297210325,-0.178985671,-0.277008005,,,
0.245466781,-0.214235784,-0.314587062,,,
0.191684002,-0.252902633,-0.357259541,,,
0.137177762,-0.294608145,-0.404949671,,,
0.083226066,-0.338911977,-0.457522225,,,
0.031041094,-0.385315732,-0.514782443,,,
-0.018256266,-0.43326796,-0.576476477,,,
-0.063658777,-0.482169909,-0.642292348,,,
-0.104291635,-0.531381957,-0.711861439,,,
-0.139427365,-0.580230664,-0.78476049,,,
-0.168496589,-0.628016364,-0.860514101,,,
-0.191094544,-0.674021231,-0.938597727,,,
-0.206983367,-0.717517709,-1.018441136,,,
-0.216090236,-0.757777232,-1.099432319,,,
-0.218501588,-0.794079128,-1.180921818,,,
-0.214453714,-0.825719611,-1.262227439,,,
-0.204320116,-0.852020754,-1.342639332,,,
-0.18859609,-0.872339342,-1.421425372,,,
-0.167881048,-0.886075509,-1.497836834,,,
-0.142859127,-0.892681042,-1.571114292,,,
-0.114278668,-0.891667263,-1.640493715,,,
-0.082931156,-0.8826124,-1.705212704,,,
-0.049630185,-0.865168333,-1.76451682,,,
-0.015191012,-0.839066656,-1.817665963,,,
0.019588798,-0.804123965,-1.863940744,,,
0.053947155,-0.760246288,-1.902648797,,,
0.087173284,-0.707432627,-1.933130988,,,
0.118621267,-0.645777525,-1.954767462,,,
0.147721054,-0.575472641,-1.966983486,,,
0.173986776,-0.49680728,-1.969255032,,,
0.197022275,-0.410167879,-1.961114057,,,
0.216523851,-0.31603642,-1.942153438,,,
0.232280314,-0.214987778,-1.912031513,,,
0.244170502,-0.107686024,-1.870476187,,,
0.252158476,0.005120304,-1.817288577,,,
0.256286701,0.12260391,-1.752346153,,,
0.256667521,0.243865401,-1.67560534,,,
0.253473312,0.367940826,-1.587103575,,,
0.246925709,0.49381003,-1.48696077,,,
0.237284296,0.620405745,-1.37538019,,,
0.22483517,0.746623334,-1.252648711,,,
0.209879775,0.87133109,-1.119136459,,,
0.192724348,0.993380987,-0.975295836,,,
0.173670321,1.111619782,-0.82165991,,,
0.153005944,1.224900351,-0.658840194,,,
0.130999371,1.332093144,-0.487523823,,,
0.107893353,1.432097643,-0.308470131,,,
0.083901674,1.523853701,-0.122506666,,,
0.059207342,1.606352648,0.069475351,,,
0.033962529,1.67864804,0.266526078,,,
0.008290173,1.739865938,0.467642593,,,
-0.01771291,1.789214614,0.671774885,,,
-0.043971571,1.825993563,0.87783225,,,
-0.070426806,1.849601735,1.084690058,,,
-0.09702939,1.859544892,1.291196829,,,
-0.123733011,1.855441996,1.496181585,,,
-0.150487174,1.83703057,1.698461421,,,
-0.17723022,1.804170955,1.896849231,,,
-0.20388275,1.756849413,2.090161546,,,
-0.230341755,1.695180043,2.277226431,,,
-0.256475717,1.619405462,2.456891367,,,
-0.282120909,1.529896253,2.628031074,,,
-0.307079082,1.427149163,2.789555219,,,
-0.331116677,1.311784063,2.940415942,,,
-0.353965662,1.184539694,3.079615156,,,
-0.375326003,1.046268227,3.20621156,,,
-0.39486976,0.897928683,3.319327316,,,
-0.412246722,0.740579281,3.418154338,,,
-0.427091446,0.575368769,3.501960146,,,
-0.439031512,0.403526823,3.570093251,,,
-0.447696779,0.226353607,3.621988009,,,
-0.452729366,0.045208592,3.65716893,,,
-0.453794071,-0.138501269,3.675254393,,,
-0.450588923,-0.323333882,3.675959751,,,
-0.442855543,-0.507824761,3.659099784,,,
-0.430388983,-0.690500063,3.624590506,,,
-0.41304676,-0.869889766,3.572450283,,,
-0.390756761,-1.044540886,3.502800274,,,
-0.363523781,-1.21303058,3.415864183,,,
-0.331434455,-1.373979029,3.311967317,,,
-0.294660399,-1.526061948,3.191534959,,,
-0.253459432,-1.668022631,3.055090076,,,
-0.208174781,-1.798683386,2.903250358,,,
-0.159232256,-1.916956266,2.736724626,,,
-0.107135403,-2.021852974,2.55630862,,,
-0.052458732,-2.112493869,2.362880211,,,
0.004160853,-2.188115953,2.157394057,,,
0.062034246,-2.248079793,1.940875745,,,
0.120431709,-2.291875287,1.714415463,,,
0.178595581,-2.319126233,1.47916125,,,
0.235753804,-2.329593647,1.236311857,,,
0.291133982,-2.323177811,0.987109289,,,
0.343977611,-2.299919025,0.732831067,,,
0.393554182,-2.25999705,0.474782266,,,
0.439174798,-2.203729277,0.214287399,,,
0.480205019,-2.131567608,-0.047317819,,,
0.516076616,-2.044094114,-0.308694745,,,
0.546297996,-1.942015492,-0.568510077,,,
0.570463055,-1.826156398,-0.825444059,,,
0.588258277,-1.697451707,-1.078198553,,,
0.599467942,-1.556937797,-1.325504939,,,
0.603977351,-1.405742933,-1.566131771,,,
0.601774019,-1.245076852,-1.798892148,,,
0.592946855,-1.076219663,-2.022650746,,,
0.577683371,-0.900510155,-2.236330466,,,
0.556265038,-0.719333649,-2.43891864,,,
0.529060921,-0.534109507,-2.629472776,,,
0.496519773,-0.346278419,-2.807125785,,,
0.459160813,-0.157289597,-2.971090666,,,
0.417563408,0.031411999,-3.120664613,,,
0.372355926,0.218398279,-3.255232534,,,
0.324204015,0.402270364,-3.374269936,,,
0.273798584,0.581670529,-3.477345183,,,
0.221843743,0.755293642,-3.56412111,,,
0.169044957,0.921897978,-3.634355978,,,
0.116097655,1.08031533,-3.687903776,,,
0.063676488,1.229460295,-3.724713882,,,
0.012425458,1.368338685,-3.744830069,,,
-0.03705097,1.496054961,-3.748388897,,,
-0.084195615,1.611818653,-3.73561748,,,
-0.128505109,1.714949686,-3.706830679,,,
-0.169535171,1.804882605,-3.662427725,,,
-0.206904572,1.881169643,-3.602888311,,,
-0.240297838,1.943482631,-3.528768193,,,
-0.269466709,1.991613743,-3.440694327,,,
-0.294230432,2.025475086,-3.339359592,,,
-0.31447498,2.045097148,-3.225517135,,,
-0.330151293,2.05062615,-3.099974388,,,
-0.341272676,2.042320329,-2.963586813,,,
-0.347911468,2.020545219,-2.817251404,,,
-0.350195123,1.985767983,-2.661900024,,,
-0.348301821,1.93855088,-2.498492606,,,
-0.342455746,1.879543934,-2.328010284,,,
-0.332922133,1.809476909,-2.151448502,,,
-0.320002186,1.729150667,-1.969810152,,,
-0.304027962,1.639428029,-1.784098801,,,
-0.285357286,1.54122422,-1.59531204,,,
-0.264368738,1.435497024,-1.404435021,,,
-0.241456782,1.323236749,-1.212434223,,,
-0.217027013,1.205456108,-1.020251483,,,
