时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
529.5,0,0.002,0.002,1.239,0.042,0.003,0,5,15,6,0
530,-0.001,-0.002,-0.002,0.516,-0.854,0.008,0,5,15,6,0
530.5,-0.003,-0.006,-0.006,-0.067,-1.608,0.012,0,5,15,6,0
531,-0.006,-0.007,-0.009,-0.531,-2.226,0.016,0,5,15,6,0
531.5,-0.008,-0.008,-0.011,-0.889,-2.703,0.019,0,5,15,6,0
532,-0.011,-0.008,-0.013,-1.243,-3.076,0.021,0,5,15,6,0
532.5,-0.014,-0.008,-0.014,-1.751,-3.4,0.022,0,5,15,6,0
533,-0.016,-0.007,-0.016,-2.369,-3.669,0.022,0,5,15,6,0
533.5,-0.018,-0.005,-0.017,-2.963,-3.862,0.022,0,5,15,6,0
534,-0.02,-0.003,-0.019,-3.461,-3.989,0.022,0,5,15,6,0
534.5,-0.021,0,-0.019,-3.714,-4.018,0.021,0,5,15,6,0
535,-0.02,0.003,-0.019,-3.651,-3.94,0.021,0,5,15,6,0
535.5,-0.018,0.005,-0.017,-3.18,-3.719,0.02,0,5,15,6,0
536,-0.016,0.007,-0.016,-2.621,-3.463,0.02,0,5,15,6,0
536.5,-0.013,0.008,-0.014,-2.184,-3.206,0.019,0,5,15,6,0
537,-0.011,0.009,-0.013,-1.949,-2.965,0.018,0,5,15,6,0
537.5,-0.009,0.009,-0.012,-1.916,-2.736,0.016,0,5,15,6,0
538,-0.008,0.01,-0.012,-2.091,-2.543,0.014,0,5,15,6,0
538.5,-0.006,0.011,-0.011,-2.324,-2.352,0.012,0,5,15,6,0
539,-0.005,0.011,-0.011,-2.516,-2.162,0.01,0,5,15,6,0
539.5,-0.003,0.011,-0.011,-2.723,-2.024,0.008,0,5,15,6,0
540,-0.001,0.011,-0.01,-2.851,-1.917,0.007,0,5,15,6,0
540.5,0,0.011,-0.01,-2.95,-1.882,0.007,0,5,15,6,0
541,0.001,0.011,-0.01,-2.945,-1.888,0.007,0,5,15,6,0
541.5,0.003,0.011,-0.01,-2.735,-1.899,0.007,0,5,15,6,0
542,0.004,0.01,-0.01,-2.414,-1.938,0.009,0,5,15,6,0
542.5,0.005,0.009,-0.01,-2.084,-2.01,0.01,0,5,15,6,0
543,0.006,0.008,-0.01,-1.793,-2.102,0.012,0,5,15,6,0
543.5,0.007,0.007,-0.009,-1.352,-2.111,0.013,0,5,15,6,0
544,0.007,0.006,-0.008,-0.818,-2.045,0.014,0,5,15,6,0
544.5,0.007,0.004,-0.007,-0.317,-1.91,0.014,0,5,15,6,0
545,0.006,0.003,-0.006,0.053,-1.719,0.014,0,5,15,6,0
545.5,0.005,0.001,-0.005,0.269,-1.465,0.012,0,5,15,6,0
546,0.004,0.001,-0.004,0.325,-1.158,0.01,0,5,15,6,0
546.5,0.003,0,-0.003,0.161,-0.841,0.007,0,5,15,6,0
547,0.002,0,-0.002,-0.089,-0.493,0.004,0,5,15,6,0
547.5,0.001,0,-0.001,-0.263,-0.101,0,0,5,15,6,0
548,-0.001,0,0.001,-0.244,0.337,-0.003,0,5,15,6,0
548.5,-0.002,0.001,0.003,-0.136,0.751,-0.006,0,5,15,6,0
549,-0.003,0.003,0.004,-0.029,1.101,-0.009,0,5,15,6,0
549.5,-0.004,0.004,0.005,0.085,1.379,-0.011,0,5,15,6,0
550,-0.004,0.005,0.006,0.19,1.57,-0.012,0,5,15,6,0
550.5,-0.003,0.006,0.006,0.169,1.625,-0.012,0,5,15,6,0
551,-0.002,0.006,0.006,0.034,1.554,-0.012,0,5,15,6,0
551.5,-0.001,0.005,0.005,-0.134,1.38,-0.011,0,5,15,6,0
552,-0.001,0.004,0.004,-0.273,1.124,-0.01,0,5,15,6,0
552.5,0,0.002,0.002,-0.468,0.758,-0.007,0,5,15,6,0
553,0,0,0,-0.738,0.293,-0.004,0,5,15,6,0
553.5,-0.001,-0.002,-0.002,-0.965,-0.215,-0.001,0,5,15,6,0
554,-0.002,-0.004,-0.004,-1.02,-0.702,0.003,0,5,15,6,0
554.5,-0.003,-0.005,-0.005,-0.876,-1.137,0.007,0,5,15,6,0
555,-0.004,-0.005,-0.006,-0.522,-1.473,0.01,0,5,15,6,0
555.5,-0.005,-0.005,-0.006,0.022,-1.672,0.013,0,5,15,6,0
556,-0.005,-0.004,-0.005,0.68,-1.713,0.015,0,5,15,6,0
556.5,-0.004,-0.002,-0.004,1.327,-1.596,0.016,0,5,15,6,0
557,-0.003,-0.001,-0.003,1.681,-1.393,0.015,0,5,15,6,0
557.5,-0.002,-0.001,-0.002,1.633,-1.128,0.013,0,5,15,6,0
558,-0.001,0,-0.001,1.477,-0.712,0.01,0,5,15,6,0
558.5,0.001,0,0.001,1.16,-0.231,0.005,0,5,15,6,0
559,0.002,0,0.002,0.703,0.278,0,0,5,15,6,0
559.5,0.003,-0.001,0.003,0.111,0.747,-0.006,0,5,15,6,0
560,0.004,-0.002,0.004,-0.339,1.217,-0.01,0,5,15,6,0
560.5,0.005,-0.003,0.006,-0.391,1.713,-0.014,0,5,15,6,0
561,0.007,-0.005,0.008,-0.083,2.183,-0.017,0,5,15,6,0
561.5,0.008,-0.008,0.01,0.482,2.593,-0.019,0,5,15,6,0
562,0.008,-0.01,0.012,1.033,2.86,-0.02,0,5,15,6,0
562.5,0.007,-0.011,0.012,1.298,2.917,-0.019,0,5,15,6,0
563,0.005,-0.012,0.012,1.316,2.804,-0.018,0,5,15,6,0
563.5,0.003,-0.011,0.01,1.126,2.538,-0.017,0,5,15,6,0
564,0.001,-0.009,0.008,0.702,2.109,-0.015,0,5,15,6,0
564.5,0,-0.007,0.006,0.226,1.588,-0.012,0,5,15,6,0
565,0,-0.004,0.003,-0.168,1.017,-0.008,0,5,15,6,0
565.5,0,0,0,-0.786,0.28,-0.004,0,5,15,6,0
566,0.002,0.004,-0.004,-1.506,-0.547,0,0,5,15,6,0
566.5,0.004,0.007,-0.008,-2.093,-1.385,0.005,0,5,15,6,0
567,0.007,0.009,-0.011,-2.343,-2.147,0.01,0,5,15,6,0
567.5,0.01,0.01,-0.013,-2.266,-2.812,0.016,0,5,15,6,0
568,0.013,0.01,-0.015,-2.046,-3.397,0.021,0,5,15,6,0
568.5,0.015,0.009,-0.016,-1.779,-3.875,0.025,0,5,15,6,0
569,0.017,0.007,-0.017,-1.494,-4.209,0.029,0,5,15,6,0
569.5,0.018,0.005,-0.017,-1.161,-4.349,0.031,0,5,15,6,0
570,0.018,0.002,-0.016,-0.822,-4.287,0.031,0,5,15,6,0
570.5,0.017,0,-0.016,-0.722,-4.101,0.03,0,5,15,6,0
571,0.016,-0.002,-0.015,-0.916,-3.812,0.027,0,5,15,6,0
571.5,0.015,-0.004,-0.014,-1.28,-3.408,0.023,0,5,15,6,0
572,0.013,-0.005,-0.013,-1.764,-2.938,0.018,0,5,15,6,0
572.5,0.011,-0.006,-0.012,-2.355,-2.461,0.013,0,5,15,6,0
573,0.009,-0.007,-0.01,-2.747,-1.927,0.008,0,5,15,6,0
573.5,0.006,-0.006,-0.008,-2.772,-1.346,0.003,0,5,15,6,0
574,0.004,-0.005,-0.006,-2.517,-0.79,-0.001,0,5,15,6,0
574.5,0.002,-0.003,-0.004,-2.077,-0.299,-0.003,0,5,15,6,0
575,0.001,-0.002,-0.002,-1.568,0.091,-0.005,0,5,15,6,0
575.5,0,0,0,-1.186,0.322,-0.006,0,5,15,6,0
576,0,0,0,-0.984,0.397,-0.006,0,5,15,6,0
576.5,0,-0.001,-0.001,-1.143,0.25,-0.005,0,5,15,6,0
577,0,-0.003,-0.003,-1.728,-0.135,-0.004,0,5,15,6,0
577.5,-0.002,-0.006,-0.006,-2.626,-0.733,-0.001,0,5,15,6,0
578,-0.004,-0.01,-0.01,-3.605,-1.484,0.002,0,5,15,6,0
578.5,-0.008,-0.013,-0.014,-4.521,-2.364,0.006,0,5,15,6,0
579,-0.012,-0.016,-0.018,-5.219,-3.319,0.012,0,5,15,6,0
579.5,-0.017,-0.017,-0.023,-5.68,-4.331,0.019,0,5,15,6,0
580,-0.023,-0.017,-0.026,-5.796,-5.316,0.026,0,5,15,6,0
580.5,-0.028,-0.016,-0.029,-5.607,-6.238,0.034,0,5,15,6,0
581,-0.032,-0.013,-0.032,-5.248,-7.07,0.041,0,5,15,6,0
581.5,-0.035,-0.009,-0.033,-4.666,-7.704,0.048,0,5,15,6,0
582,-0.037,-0.005,-0.034,-3.922,-8.093,0.053,0,5,15,6,0
582.5,-0.036,0,-0.033,-3.144,-8.209,0.056,0,5,15,6,0
583,-0.034,0.004,-0.032,-2.37,-8.007,0.056,0,5,15,6,0
583.5,-0.031,0.008,-0.029,-1.759,-7.518,0.054,0,5,15,6,0
584,-0.026,0.011,-0.026,-1.302,-6.727,0.049,0,5,15,6,0
584.5,-0.02,0.012,-0.021,-0.908,-5.631,0.042,0,5,15,6,0
585,-0.014,0.011,-0.016,-0.611,-4.298,0.032,0,5,15,6,0
585.5,-0.008,0.008,-0.011,-0.427,-2.802,0.021,0,5,15,6,0
586,-0.003,0.004,-0.005,-0.333,-1.22,0.009,0,5,15,6,0
586.5,0,-0.001,0.001,-0.352,0.342,-0.004,0,5,15,6,0
587,0.003,-0.006,0.006,-0.364,1.834,-0.015,0,5,15,6,0
587.5,0.003,-0.012,0.011,-0.324,3.172,-0.026,0,5,15,6,0
588,0.002,-0.016,0.015,-0.27,4.266,-0.034,0,5,15,6,0
588.5,0,-0.02,0.018,-0.164,5.076,-0.04,0,5,15,6,0
589,-0.003,-0.021,0.02,-0.113,5.519,-0.043,0,5,15,6,0
589.5,-0.006,-0.021,0.02,-0.172,5.566,-0.044,0,5,15,6,0
590,-0.008,-0.018,0.018,-0.298,5.233,-0.042,0,5,15,6,0
590.5,-0.009,-0.015,0.016,-0.46,4.55,-0.037,0,5,15,6,0
591,-0.008,-0.01,0.012,-0.571,3.588,-0.03,0,5,15,6,0
591.5,-0.006,-0.006,0.008,-0.549,2.434,-0.02,0,5,15,6,0
592,-0.003,-0.003,0.004,-0.336,1.187,-0.01,0,5,15,6,0
592.5,0,0,0,0.053,-0.062,0.001,0,5,15,6,0
593,0.004,0.002,-0.004,0.521,-1.245,0.011,0,5,15,6,0
593.5,0.007,0.002,-0.007,0.952,-2.295,0.02,0,5,15,6,0
594,0.01,0.001,-0.009,1.473,-3.068,0.028,0,5,15,6,0
594.5,0.011,0,-0.01,2.083,-3.495,0.033,0,5,15,6,0
595,0.01,-0.001,-0.009,2.658,-3.561,0.035,0,5,15,6,0
595.5,0.008,-0.002,-0.008,3.116,-3.258,0.034,0,5,15,6,0
596,0.005,-0.002,-0.005,3.452,-2.583,0.029,0,5,15,6,0
596.5,0.001,-0.001,-0.001,3.624,-1.586,0.022,0,5,15,6,0
597,-0.003,0.002,0.003,3.609,-0.332,0.012,0,5,15,6,0
597.5,-0.006,0.006,0.008,3.384,1.081,0.001,0,5,15,6,0
598,-0.009,0.011,0.013,2.987,2.559,-0.012,0,5,15,6,0
598.5,-0.009,0.016,0.017,2.438,3.984,-0.025,0,5,15,6,0
599,-0.009,0.021,0.021,1.749,5.233,-0.036,0,5,15,6,0
599.5,-0.007,0.024,0.023,0.898,6.174,-0.046,0,5,15,6,0
600,-0.003,0.026,0.024,0.041,6.758,-0.053,0,5,15,6,0
600.5,0,0.026,0.024,-0.645,6.961,-0.056,0,5,15,6,0
601,0.003,0.025,0.023,-0.941,6.813,-0.056,0,5,15,6,0
601.5,0.006,0.022,0.021,-0.967,6.261,-0.051,0,5,15,6,0
602,0.008,0.018,0.018,-0.772,5.345,-0.044,0,5,15,6,0
602.5,0.008,0.013,0.014,-0.402,4.13,-0.033,0,5,15,6,0
603,0.006,0.008,0.01,0.034,2.686,-0.021,0,5,15,6,0
603.5,0.003,0.003,0.004,0.371,1.081,-0.007,0,5,15,6,0
604,-0.001,-0.001,-0.001,0.524,-0.587,0.006,0,5,15,6,0
604.5,-0.007,-0.004,-0.007,0.466,-2.215,0.019,0,5,15,6,0
605,-0.013,-0.005,-0.013,0.222,-3.702,0.029,0,5,15,6,0
605.5,-0.019,-0.005,-0.018,-0.046,-4.916,0.038,0,5,15,6,0
606,-0.023,-0.003,-0.021,-0.338,-5.821,0.045,0,5,15,6,0
606.5,-0.026,0,-0.023,-0.561,-6.344,0.048,0,5,15,6,0
607,-0.026,0.003,-0.024,-0.567,-6.426,0.049,0,5,15,6,0
607.5,-0.023,0.006,-0.022,-0.332,-6.064,0.046,0,5,15,6,0
608,-0.019,0.008,-0.019,0.089,-5.292,0.042,0,5,15,6,0
608.5,-0.013,0.008,-0.014,0.644,-4.151,0.034,0,5,15,6,0
609,-0.007,0.005,-0.008,1.262,-2.703,0.025,0,5,15,6,0
609.5,-0.001,0.001,-0.002,1.782,-1.064,0.013,0,5,15,6,0
610,0.003,-0.004,0.005,2.137,0.678,0,0,5,15,6,0
610.5,0.006,-0.011,0.012,2.305,2.424,-0.013,0,5,15,6,0
611,0.007,-0.018,0.018,2.33,4.093,-0.026,0,5,15,6,0
611.5,0.006,-0.024,0.023,2.215,5.578,-0.038,0,5,15,6,0
612,0.004,-0.029,0.027,1.986,6.793,-0.048,0,5,15,6,0
612.5,0,-0.032,0.03,1.72,7.677,-0.055,0,5,15,6,0
613,-0.004,-0.033,0.031,1.38,8.147,-0.06,0,5,15,6,0
613.5,-0.009,-0.032,0.03,0.991,8.172,-0.061,0,5,15,6,0
614,-0.012,-0.029,0.029,0.619,7.757,-0.059,0,5,15,6,0
614.5,-0.014,-0.024,0.025,0.392,6.961,-0.053,0,5,15,6,0
615,-0.014,-0.018,0.021,0.315,5.823,-0.045,0,5,15,6,0
615.5,-0.013,-0.013,0.016,0.38,4.418,-0.033,0,5,15,6,0
616,-0.009,-0.007,0.011,0.562,2.838,-0.021,0,5,15,6,0
616.5,-0.005,-0.003,0.005,0.782,1.169,-0.007,0,5,15,6,0
617,0,0,0,0.995,-0.481,0.006,0,5,15,6,0
617.5,0.006,0.002,-0.006,1.134,-2.022,0.019,0,5,15,6,0
618,0.011,0.002,-0.011,1.167,-3.361,0.029,0,5,15,6,0
618.5,0.016,0,-0.015,1.034,-4.444,0.037,0,5,15,6,0
619,0.019,-0.003,-0.018,0.769,-5.204,0.043,0,5,15,6,0
619.5,0.02,-0.005,-0.019,0.462,-5.592,0.045,0,5,15,6,0
620,0.02,-0.008,-0.02,0.146,-5.605,0.044,0,5,15,6,0
620.5,0.018,-0.01,-0.019,-0.144,-5.258,0.041,0,5,15,6,0
621,0.014,-0.011,-0.017,-0.244,-4.537,0.035,0,5,15,6,0
621.5,0.01,-0.01,-0.013,-0.156,-3.509,0.027,0,5,15,6,0
622,0.005,-0.007,-0.008,0.019,-2.271,0.018,0,5,15,6,0
622.5,0.002,-0.003,-0.003,0.205,-0.915,0.008,0,5,15,6,0
623,-0.001,0.002,0.002,0.205,0.411,-0.003,0,5,15,6,0
623.5,-0.002,0.006,0.005,-0.121,1.579,-0.013,0,5,15,6,0
624,-0.001,0.009,0.008,-0.712,2.52,-0.022,0,5,15,6,0
624.5,0,0.011,0.01,-1.398,3.198,-0.029,0,5,15,6,0
625,0.001,0.011,0.01,-2.015,3.583,-0.033,0,5,15,6,0
625.5,0.003,0.011,0.01,-2.454,3.655,-0.035,0,5,15,6,0
626,0.004,0.009,0.009,-2.632,3.417,-0.034,0,5,15,6,0
626.5,0.004,0.007,0.007,-2.487,2.907,-0.029,0,5,15,6,0
627,0.003,0.004,0.005,-2.111,2.14,-0.022,0,5,15,6,0
627.5,0.002,0.002,0.002,-1.579,1.176,-0.013,0,5,15,6,0
628,-0.001,-0.001,-0.001,-0.972,0.091,-0.003,0,5,15,6,0
628.5,-0.004,-0.002,-0.004,-0.406,-1.046,0.007,0,5,15,6,0
629,-0.008,-0.003,-0.008,0.037,-2.151,0.017,0,5,15,6,0
629.5,-0.011,-0.003,-0.011,0.32,-3.141,0.025,0,5,15,6,0
630,-0.015,-0.002,-0.014,0.42,-3.951,0.032,0,5,15,6,0
630.5,-0.017,0,-0.015,0.482,-4.472,0.036,0,5,15,6,0
631,-0.017,0.002,-0.016,0.664,-4.625,0.038,0,5,15,6,0
631.5,-0.015,0.004,-0.015,0.952,-4.406,0.037,0,5,15,6,0
632,-0.012,0.005,-0.012,1.297,-3.832,0.033,0,5,15,6,0
632.5,-0.008,0.005,-0.009,1.62,-2.951,0.027,0,5,15,6,0
633,-0.004,0.003,-0.004,1.804,-1.845,0.019,0,5,15,6,0
633.5,0,0,0,1.747,-0.611,0.009,0,5,15,6,0
634,0.003,-0.004,0.004,1.407,0.65,-0.001,0,5,15,6,0
634.5,0.004,-0.007,0.008,0.852,1.86,-0.012,0,5,15,6,0
635,0.004,-0.011,0.011,0.185,2.937,-0.022,0,5,15,6,0
635.5,0.004,-0.014,0.013,-0.474,3.813,-0.031,0,5,15,6,0
636,0.002,-0.016,0.015,-1.053,4.417,-0.037,0,5,15,6,0
636.5,0,-0.016,0.015,-1.458,4.713,-0.041,0,5,15,6,0
637,-0.002,-0.016,0.015,-1.669,4.672,-0.041,0,5,15,6,0
637.5,-0.004,-0.014,0.013,-1.652,4.305,-0.038,0,5,15,6,0
638,-0.005,-0.011,0.011,-1.445,3.634,-0.032,0,5,15,6,0
638.5,-0.004,-0.007,0.008,-1.388,2.592,-0.024,0,5,15,6,0
639,-0.002,-0.002,0.002,-1.607,1.226,-0.014,0,5,15,6,0
639.5,0.003,0.003,-0.004,-2.074,-0.381,-0.003,0,5,15,6,0
640,0.009,0.007,-0.01,-2.493,-2.044,0.009,0,5,15,6,0
640.5,0.015,0.009,-0.016,-2.656,-3.627,0.021,0,5,15,6,0
641,0.021,0.009,-0.021,-2.486,-5.014,0.032,0,5,15,6,0
641.5,0.026,0.007,-0.024,-2.008,-6.12,0.042,0,5,15,6,0
642,0.028,0.004,-0.026,-1.293,-6.868,0.05,0,5,15,6,0
642.5,0.029,0,-0.026,-0.491,-7.221,0.055,0,5,15,6,0
643,0.027,-0.004,-0.025,0.24,-7.165,0.057,0,5,15,6,0
643.5,0.024,-0.006,-0.023,0.791,-6.699,0.054,0,5,15,6,0
644,0.02,-0.008,-0.02,1.075,-5.859,0.049,0,5,15,6,0
644.5,0.015,-0.008,-0.016,1.051,-4.703,0.04,0,5,15,6,0
645,0.009,-0.007,-0.011,0.777,-3.294,0.028,0,5,15,6,0
645.5,0.004,-0.004,-0.006,0.322,-1.728,0.014,0,5,15,6,0
646,0,0,0,-0.052,-0.037,0,0,5,15,6,0
646.5,-0.003,0.005,0.006,-0.195,1.689,-0.014,0,5,15,6,0
647,-0.005,0.012,0.012,-0.125,3.326,-0.026,0,5,15,6,0
647.5,-0.005,0.018,0.017,-0.081,4.693,-0.037,0,5,15,6,0
648,-0.003,0.022,0.02,-0.142,5.698,-0.045,0,5,15,6,0
648.5,0,0.024,0.022,-0.278,6.295,-0.05,0,5,15,6,0
649,0.003,0.024,0.023,-0.452,6.456,-0.052,0,5,15,6,0
649.5,0.006,0.022,0.021,-0.667,6.166,-0.05,0,5,15,6,0
650,0.008,0.019,0.018,-0.881,5.455,-0.045,0,5,15,6,0
650.5,0.008,0.013,0.014,-1.149,4.337,-0.037,0,5,15,6,0
651,0.006,0.007,0.008,-1.532,2.851,-0.026,0,5,15,6,0
651.5,0.001,0.001,0.001,-2.037,1.071,-0.014,0,5,15,6,0
652,-0.006,-0.004,-0.006,-2.572,-0.889,0,0,5,15,6,0
652.5,-0.013,-0.008,-0.014,-3.09,-2.926,0.015,0,5,15,6,0
653,-0.022,-0.009,-0.022,-3.465,-4.897,0.029,0,5,15,6,0
653.5,-0.03,-0.008,-0.028,-3.646,-6.694,0.042,0,5,15,6,0
654,-0.037,-0.005,-0.034,-3.633,-8.215,0.054,0,5,15,6,0
654.5,-0.041,0,-0.038,-3.453,-9.378,0.064,0,5,15,6,0
655,-0.043,0.006,-0.04,-3.145,-10.119,0.071,0,5,15,6,0
655.5,-0.043,0.011,-0.041,-2.765,-10.396,0.074,0,5,15,6,0
656,-0.04,0.016,-0.039,-2.399,-10.206,0.073,0,5,15,6,0
656.5,-0.035,0.02,-0.037,-2.123,-9.573,0.069,0,5,15,6,0
657,-0.028,0.022,-0.033,-1.941,-8.526,0.061,0,5,15,6,0
657.5,-0.022,0.022,-0.028,-1.882,-7.143,0.051,0,5,15,6,0
658,-0.015,0.019,-0.022,-1.866,-5.481,0.038,0,5,15,6,0
658.5,-0.008,0.014,-0.015,-1.767,-3.605,0.023,0,5,15,6,0
659,-0.003,0.008,-0.008,-1.505,-1.604,0.008,0,5,15,6,0
659.5,0,-0.001,0.001,-0.904,0.485,-0.006,0,5,15,6,0
660,0.001,-0.01,0.009,-0.096,2.512,-0.02,0,5,15,6,0
660.5,0,-0.018,0.016,0.719,4.348,-0.032,0,5,15,6,0
661,-0.003,-0.025,0.023,1.414,5.896,-0.042,0,5,15,6,0
661.5,-0.008,-0.029,0.028,1.979,7.112,-0.05,0,5,15,6,0
662,-0.013,-0.032,0.032,2.526,8.008,-0.056,0,5,15,6,0
662.5,-0.019,-0.032,0.034,3.007,8.544,-0.059,0,5,15,6,0
663,-0.023,-0.03,0.035,3.299,8.681,-0.059,0,5,15,6,0
663.5,-0.026,-0.026,0.034,3.268,8.387,-0.057,0,5,15,6,0
664,-0.027,-0.021,0.031,2.902,7.684,-0.052,0,5,15,6,0
664.5,-0.025,-0.014,0.026,2.276,6.62,-0.046,0,5,15,6,0
665,-0.021,-0.009,0.021,1.708,5.343,-0.037,0,5,15,6,0
665.5,-0.017,-0.004,0.016,1.38,3.95,-0.027,0,5,15,6,0
666,-0.012,-0.002,0.011,1.372,2.539,-0.016,0,5,15,6,0
666.5,-0.007,0,0.006,1.687,1.203,-0.005,0,5,15,6,0
667,-0.003,0,0.002,2.054,-0.056,0.006,0,5,15,6,0
667.5,0.001,0,-0.001,2.409,-1.143,0.015,0,5,15,6,0
668,0.004,-0.002,-0.004,2.705,-1.99,0.023,0,5,15,6,0
668.5,0.005,-0.003,-0.006,2.887,-2.551,0.028,0,5,15,6,0
669,0.006,-0.004,-0.006,2.919,-2.798,0.03,0,5,15,6,0
669.5,0.005,-0.005,-0.007,2.681,-2.771,0.029,0,5,15,6,0
670,0.004,-0.005,-0.006,2.19,-2.485,0.025,0,5,15,6,0
670.5,0.003,-0.005,-0.005,1.602,-1.944,0.019,0,5,15,6,0
671,0.001,-0.003,-0.003,1.115,-1.158,0.012,0,5,15,6,0
671.5,0,0.001,0.001,0.893,-0.158,0.004,0,5,15,6,0
672,-0.001,0.005,0.005,0.953,0.98,-0.005,0,5,15,6,0
672.5,0,0.01,0.009,1.087,2.111,-0.014,0,5,15,6,0
673,0.002,0.014,0.013,1.31,3.196,-0.021,0,5,15,6,0
673.5,0.005,0.018,0.017,1.61,4.176,-0.028,0,5,15,6,0
674,0.008,0.02,0.02,1.873,4.973,-0.034,0,5,15,6,0
674.5,0.012,0.021,0.022,1.973,5.515,-0.038,0,5,15,6,0
675,0.016,0.02,0.024,2.089,5.855,-0.04,0,5,15,6,0
675.5,0.019,0.019,0.024,2.273,5.991,-0.041,0,5,15,6,0
676,0.021,0.016,0.024,2.509,5.926,-0.04,0,5,15,6,0
676.5,0.022,0.013,0.023,2.678,5.641,-0.037,0,5,15,6,0
677,0.022,0.009,0.022,2.72,5.151,-0.033,0,5,15,6,0
677.5,0.02,0.005,0.019,2.636,4.494,-0.028,0,5,15,6,0
678,0.017,0.002,0.016,2.396,3.692,-0.022,0,5,15,6,0
678.5,0.014,0,0.012,2.007,2.783,-0.016,0,5,15,6,0
679,0.009,-0.001,0.008,1.471,1.797,-0.01,0,5,15,6,0
679.5,0.004,-0.001,0.004,0.908,0.805,-0.004,0,5,15,6,0
680,0,0,0,0.414,-0.141,0.002,0,5,15,6,0
680.5,-0.004,0.002,-0.004,-0.075,-1.042,0.008,0,5,15,6,0
681,-0.006,0.005,-0.007,-0.488,-1.843,0.013,0,5,15,6,0
681.5,-0.007,0.007,-0.01,-0.691,-2.475,0.017,0,5,15,6,0
682,-0.007,0.01,-0.011,-0.621,-2.893,0.021,0,5,15,6,0
682.5,-0.007,0.011,-0.012,-0.522,-3.167,0.023,0,5,15,6,0
683,-0.005,0.013,-0.012,-0.497,-3.296,0.024,0,5,15,6,0
683.5,-0.004,0.013,-0.012,-0.565,-3.283,0.024,0,5,15,6,0
684,-0.002,0.013,-0.012,-0.73,-3.139,0.023,0,5,15,6,0
684.5,0,0.013,-0.011,-0.956,-2.875,0.02,0,5,15,6,0
685,0.002,0.011,-0.011,-1.235,-2.526,0.016,0,5,15,6,0
685.5,0.003,0.011,-0.01,-1.717,-2.195,0.013,0,5,15,6,0
686,0.004,0.01,-0.01,-2.291,-1.884,0.009,0,5,15,6,0
686.5,0.005,0.009,-0.009,-2.793,-1.597,0.005,0,5,15,6,0
687,0.006,0.008,-0.009,-3.118,-1.35,0.002,0,5,15,6,0
687.5,0.006,0.006,-0.008,-3.19,-1.149,0,0,5,15,6,0
688,0.006,0.005,-0.007,-2.949,-0.985,0,0,5,15,6,0
688.5,0.006,0.003,-0.006,-2.435,-0.861,0,0,5,15,6,0
689,0.005,0.002,-0.005,-1.642,-0.739,0.001,0,5,15,6,0
689.5,0.003,0.001,-0.003,-0.668,-0.606,0.003,0,5,15,6,0
690,0.001,0,-0.001,0.33,-0.457,0.004,0,5,15,6,0
690.5,0,0,0,1.164,-0.302,0.005,0,5,15,6,0
691,-0.002,0,0.002,1.675,-0.151,0.006,0,5,15,6,0
691.5,-0.002,0.001,0.002,1.787,-0.011,0.005,0,5,15,6,0
692,-0.003,0.001,0.003,1.641,0.168,0.003,0,5,15,6,0
692.5,-0.003,0.002,0.003,1.323,0.382,0.001,0,5,15,6,0
693,-0.003,0.003,0.004,1.126,0.704,-0.002,0,5,15,6,0
693.5,-0.004,0.004,0.005,1.128,1.114,-0.006,0,5,15,6,0
694,-0.005,0.006,0.007,1.333,1.591,-0.009,0,5,15,6,0
694.5,-0.005,0.009,0.01,1.701,2.105,-0.012,0,5,15,6,0
695,-0.005,0.012,0.012,2.172,2.633,-0.015,0,5,15,6,0
695.5,-0.004,0.015,0.015,2.659,3.143,-0.017,0,5,15,6,0
696,-0.002,0.018,0.017,3.022,3.586,-0.02,0,5,15,6,0
696.5,0,0.019,0.018,3.048,3.881,-0.022,0,5,15,6,0
697,0.003,0.019,0.018,2.742,4.021,-0.024,0,5,15,6,0
697.5,0.005,0.018,0.017,2.203,4.009,-0.025,0,5,15,6,0
698,0.007,0.016,0.016,1.598,3.869,-0.026,0,5,15,6,0
698.5,0.008,0.013,0.014,1.068,3.615,-0.025,0,5,15,6,0
699,0.008,0.011,0.013,0.706,3.264,-0.024,0,5,15,6,0
699.5,0.008,0.008,0.011,0.448,2.789,-0.021,0,5,15,6,0
700,0.007,0.006,0.008,0.34,2.232,-0.017,0,5,15,6,0
700.5,0.006,0.003,0.006,0.408,1.63,-0.012,0,5,15,6,0
701,0.004,0.002,0.004,0.606,1.013,-0.006,0,5,15,6,0
701.5,0.003,0.001,0.003,0.999,0.463,-0.001,0,5,15,6,0
702,0.002,0,0.002,1.61,0.047,0.004,0,5,15,6,0
702.5,0.002,0,0.002,2.3,-0.221,0.008,0,5,15,6,0
703,0.003,0,0.002,2.909,-0.335,0.01,0,5,15,6,0
703.5,0.003,-0.001,0.003,3.291,-0.303,0.011,0,5,15,6,0
704,0.004,-0.002,0.004,3.375,-0.129,0.01,0,5,15,6,0
704.5,0.004,-0.002,0.005,3.173,0.179,0.007,0,5,15,6,0
705,0.005,-0.004,0.005,2.729,0.593,0.003,0,5,15,6,0
705.5,0.005,-0.005,0.006,2.09,1.066,-0.003,0,5,15,6,0
